"type_name","team_name","selected_by","total_points","team_code","team_id","status","first_name","second_name","now_cost","value_form","value_season","points_per_game","ep_next","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","ea_index","bps","team"
"Defender","Sunderland",0.4,0,56,17,"u","Modibo","Diakité",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Defender","Sunderland",0.1,0,56,17,"u","Valentin","Roberge",40,0,0,0,0,90,0,0,0,2,0,0,0,1,0,0,0,2,8,17
"Defender","Sunderland",0.1,15,56,17,"i","Billy","Jones",43,0,3.5,2.5,0,540,0,1,2,9,0,0,0,5,0,0,0,48,59,17
"Midfielder","Sunderland",3,79,56,17,"a","Adam","Johnson",60,0.3,13.2,3.4,2,1733,4,1,10,23,0,0,0,2,0,0,5,285,309,17
"Midfielder","Sunderland",2.7,41,56,17,"a","Lee","Cattermole",43,0.2,9.5,2.2,0.8,1602,1,0,7,26,0,0,0,9,0,0,1,157,220,17
"Midfielder","Sunderland",5.2,84,56,17,"a","Sebastian","Larsson",54,0.3,15.6,3.2,1.8,2168,3,4,8,31,0,0,0,7,0,0,6,351,421,17
"Midfielder","Sunderland",0,0,56,17,"u","Alfred","N'Diaye",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Midfielder","Sunderland",0,0,56,17,"u","Tavares Varela","Adilson Cabral",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Midfielder","Sunderland",0,8,56,17,"i","Emanuele","Giaccherini",58,0,1.4,1.1,0,292,0,0,1,4,0,0,0,2,0,0,0,39,26,17
"Midfielder","Sunderland",0,0,56,17,"u","El-Hadji","Ba",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Midfielder","Sunderland",0,0,56,17,"u","Charalampos","Mavrias",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Midfielder","Sunderland",0.3,18,56,17,"a","Liam","Bridcutt",43,0.5,4.2,1.4,2.3,639,0,2,2,10,1,0,0,3,1,0,0,90,92,17
"Midfielder","Sunderland",0.1,0,56,17,"a","Liam","Agnew",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Midfielder","Sunderland",0.1,52,56,17,"a","Jordi","Gomez Garcia-Penche",51,0.2,10.2,2.4,1.3,1343,2,1,5,16,0,0,0,5,0,0,4,196,221,17
"Forward","Sunderland",0.7,57,56,17,"a","Connor","Wickham",56,0.4,10.2,2.4,2.3,1882,3,1,8,29,0,0,0,5,0,0,2,235,141,17
"Forward","Sunderland",0.4,55,56,17,"a","Steven","Fletcher",50,0.1,11,2.6,0.8,1287,4,1,4,23,0,0,0,4,0,0,6,199,158,17
"Forward","Sunderland",0.1,1,56,17,"u","Mikael","Mandron",43,0,0.2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,-4,3,17
"Forward","Sunderland",0,0,56,17,"u","David","Moberg-Karlsson",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Forward","Sunderland",0.2,13,56,17,"u","Jozy","Altidore",51,0,2.5,1.2,0,311,0,0,1,4,0,0,0,0,0,0,0,31,16,17
"Forward","Sunderland",0,0,56,17,"u","Ignacio","Scocco",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Forward","Sunderland",0,7,56,17,"a","Danny","Graham",47,0.3,1.5,1.4,1.3,187,0,0,1,2,0,0,0,0,0,0,0,26,11,17
"Goalkeeper","Spurs",0.3,0,6,15,"a","Michel","Vorm",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"Goalkeeper","Swansea",5.4,94,80,18,"a","Lukasz","Fabianski",52,0.7,18.1,3.8,3.5,2227,0,0,9,32,0,0,0,0,1,82,3,261,413,18
"Defender","Swansea",9.3,84,80,18,"a","Ashley","Williams",53,0.5,15.8,3.2,2.8,2340,0,0,9,34,0,0,0,4,0,0,12,309,552,18
"Defender","Swansea",5.9,72,80,18,"a","Neil","Taylor",48,0.5,15,2.9,2.3,2188,0,1,9,31,0,0,0,8,0,0,3,259,469,18
"Defender","Swansea",0.1,0,80,18,"u","Alan","Tate",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Defender","Swansea",0.5,53,80,18,"a","Angel","Rangel",50,0.1,10.6,2.5,0.5,1582,0,0,6,20,0,0,0,0,1,0,0,193,346,18
"Defender","Swansea",0,0,80,18,"u","","Chico",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Defender","Swansea",1.3,11,80,18,"i","Kyle","Bartley",39,0,2.8,1.8,0,540,0,0,1,9,0,0,0,2,0,0,0,58,101,18
"Defender","Spurs",0.9,26,6,15,"a","Ben","Davies",44,0,5.9,2.9,0,664,0,1,2,8,0,0,0,2,0,0,2,93,125,15
"Defender","Swansea",0,2,80,18,"a","Dwight","Tiendalli",43,0,0.5,0.7,0,129,0,0,0,5,0,0,0,0,0,0,0,10,25,18
"Defender","Swansea",0.2,16,80,18,"a","Jordi","Amat",41,0.1,3.9,2.7,0.5,317,0,0,2,2,0,0,0,1,0,0,0,55,88,18
"Defender","Swansea",0.4,18,80,18,"n","Ashley","Richards",40,0,4.5,2.6,0,425,0,0,2,7,0,0,0,1,0,0,2,47,87,18
"Defender","Swansea",0,0,80,18,"n","Stephen","Kingsley",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Midfielder","Swansea",1,65,80,18,"a","Wayne","Routledge",54,0.1,12,3,0.8,1719,3,1,8,24,0,0,0,1,1,0,1,225,201,18
"Midfielder","Swansea",5.2,68,80,18,"a","Nathan","Dyer",53,0.3,12.8,3.1,1.5,1411,3,2,6,23,0,0,0,2,0,0,5,252,251,18
"Midfielder","Swansea",0.1,12,80,18,"a","Leon","Britton",44,0,2.7,1.7,0,452,0,0,1,8,0,0,0,1,0,0,0,52,92,18
"Midfielder","Swansea",0,0,80,18,"u","Pablo","Hernández",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Midfielder","Swansea",0,0,80,18,"u","Alejandro","Pozuelo Melero",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Midfielder","Swansea",2.9,56,80,18,"a","Jonjo","Shelvey",52,1.1,10.8,2.8,5.8,1504,2,3,7,17,1,0,0,6,1,0,5,216,235,18
"Midfielder","Swansea",0,0,80,18,"u","Miguel","Michu",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Midfielder","Swansea",0.1,0,80,18,"u","José Alberto","Cañas Ruiz Herrera",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Midfielder","Swansea",0.1,0,80,18,"u","Lee","Lucas",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Midfielder","Swansea",0,4,80,18,"a","Jay","Fulton",45,0.2,0.9,2,0.8,115,0,0,1,1,0,0,0,0,0,0,0,18,16,18
"Midfielder","Swansea",0.1,0,80,18,"a","Adam","King",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Midfielder","Swansea",3.9,89,80,18,"a","Sung-yueng","Ki",50,0.9,17.8,3.9,4.8,1998,5,1,8,25,0,0,0,4,0,0,12,347,483,18
"Forward","Man City",4.5,85,43,10,"a","Wilfried","Bony",82,0,10.4,4,0.3,1327,9,2,6,18,0,0,0,2,1,0,12,371,300,10
"Forward","Swansea",0,0,80,18,"u","Rory","Donnelly",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Forward","Swansea",0.4,45,80,18,"a","Bafétimbi","Gomis",65,0.5,6.9,2,3,1066,2,1,3,18,0,0,0,0,0,0,2,114,98,18
"Forward","Swansea",0,11,80,18,"a","Marvin","Emnes",49,0.1,2.2,1.1,0.3,264,0,0,0,4,0,0,0,0,0,0,0,46,31,18
"Goalkeeper","West Brom",12.3,2,35,19,"a","Boaz","Myhill",40,0,0.5,2,0,90,0,0,0,2,0,0,0,0,0,5,0,10,15,19
"Goalkeeper","West Brom",7.4,90,35,19,"a","Ben","Foster",46,0.8,19.6,3.6,3.8,2250,0,0,10,32,0,0,0,1,0,67,3,227,400,19
"Defender","West Brom",0.1,8,35,19,"a","Jonas","Olsson",46,0,1.7,2,0,360,0,0,1,7,0,0,0,1,0,0,0,27,55,19
"Defender","West Brom",0.2,44,35,19,"a","Gareth","McAuley",48,0.7,9.2,3.7,3.5,1080,0,0,6,14,0,0,0,1,0,0,2,93,207,19
"Defender","West Brom",3,60,35,19,"a","Craig","Dawson",44,0.7,13.6,3.3,3,1620,2,0,6,25,0,0,0,4,0,0,3,210,322,19
"Defender","West Brom",0.3,0,35,19,"u","Liam","O'Neil",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Defender","West Brom",0.1,0,35,19,"u","Donervon","Daniels",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Defender","West Brom",2.2,80,35,19,"a","Joleon","Lescott",50,0.7,16,3.6,3.5,1980,1,0,9,27,0,0,0,2,0,0,7,245,381,19
"Defender","West Brom",2.8,20,35,19,"a","Chris","Baird",39,0,5.1,2.2,0,586,0,0,2,10,0,0,0,2,0,0,3,60,109,19
"Defender","West Brom",0.2,41,35,19,"a","Sébastien","Pocognoli",42,0,9.8,2.7,0,1211,0,0,5,18,0,0,0,1,0,0,1,150,199,19
"Midfielder","West Brom",0.3,61,35,19,"a","Stéphane","Sessegnon",57,0.1,10.7,2.7,0.8,1513,1,4,6,22,0,0,0,3,0,0,2,230,225,19
"Midfielder","West Brom",0,0,35,19,"u","George","Thorne",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Midfielder","West Brom",0.4,57,35,19,"n","Graham","Dorrans",48,0.1,11.9,2.7,0,1587,1,3,6,24,0,0,1,5,0,0,5,203,252,19
"Midfielder","West Brom",0.1,54,35,19,"a","Craig","Gardner",55,0.2,9.8,2.3,1.3,1775,1,1,8,26,0,0,0,6,0,0,1,218,266,19
"Midfielder","West Brom",0.1,62,35,19,"d","James","Morrison",55,0.4,11.3,2.8,1.1,1654,1,1,9,21,0,0,0,2,0,0,6,265,323,19
"Midfielder","West Brom",0.1,21,35,19,"a","Youssuf","Mulumbu",46,0,4.6,1.8,0,722,0,0,2,14,0,0,0,1,0,0,0,57,127,19
"Midfielder","West Brom",0.5,77,35,19,"a","Chris","Brunt",52,1,14.8,3.3,5.3,1902,1,5,8,26,0,0,0,3,0,0,8,217,301,19
"Midfielder","West Brom",0.2,15,35,19,"a","Claudio","Yacob",44,0.5,3.4,1.4,2,613,0,0,4,8,0,0,0,3,1,0,0,59,72,19
"Midfielder","West Brom",0,0,35,19,"n","Kemar","Roofe",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Forward","West Brom",0.2,36,35,19,"d","Victor","Anichebe",49,0.2,7.3,2.6,0.6,684,1,3,2,10,0,0,0,0,0,0,3,81,90,19
"Forward","West Brom",13.6,101,35,19,"d","Saido","Berahino",56,0.6,18,3.9,1.6,1995,10,0,8,30,0,0,0,1,0,0,14,369,328,19
"Goalkeeper","West Ham",0.6,2,21,20,"a","Jussi","Jääskeläinen",42,0.1,0.5,2,0.5,28,0,0,0,0,0,0,0,0,0,4,0,5,9,20
"Goalkeeper","West Ham",1.5,90,21,20,"a","Adrián","San Miguel del Castillo",51,0.9,17.6,3.5,4.5,2310,0,0,6,30,0,1,0,3,1,92,2,290,381,20
"Defender","West Ham",0.3,29,21,20,"a","James","Collins",44,0.2,6.6,1.7,0.8,1065,0,0,2,13,0,0,0,3,1,0,2,138,168,20
"Defender","West Ham",0.4,13,21,20,"a","Joey","O'Brien",42,0.1,3.1,1.9,0.3,435,0,0,1,8,0,0,0,2,0,0,2,51,81,20
"Defender","West Ham",0.8,55,21,20,"a","Winston","Reid",49,0.1,11.2,2.4,0.5,1955,1,0,3,27,0,0,0,8,0,0,9,237,318,20
"Defender","West Ham",0.2,7,21,20,"a","Guy","Demel",47,0.1,1.5,1.2,0.3,258,0,0,0,7,0,0,0,0,0,0,0,30,38,20
"Defender","West Ham",0.3,0,21,20,"a","Daniel","Potts",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Defender","West Ham",0.7,69,21,20,"a","James","Tomkins",48,0.5,14.4,3.6,2.5,1650,1,3,5,22,0,0,0,5,0,0,8,244,345,20
"Defender","West Ham",0.7,0,21,20,"a","Leo","Chambers",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Defender","West Ham",5,91,21,20,"a","Aaron","Cresswell",57,0.5,16,3.5,3,2340,1,4,6,30,0,0,0,4,0,0,10,383,424,20
"Midfielder","West Ham",28.5,125,21,20,"a","Stewart","Downing",66,0.3,18.9,5,2.3,2232,5,7,6,28,0,0,0,1,0,0,24,476,504,20
"Midfielder","West Ham",1.4,52,21,20,"a","Mark","Noble",53,0.7,9.8,3.1,3.5,1334,1,4,4,17,1,0,1,3,0,0,7,237,280,20
"Midfielder","West Ham",0,1,21,20,"u","Ravel","Morrison",48,0,0.2,1,0,34,0,0,0,2,0,0,0,0,0,0,0,4,3,20
"Midfielder","West Ham",1.1,44,21,20,"a","Kevin","Nolan",62,0.2,7.1,2.3,1,1075,1,1,2,12,0,0,0,0,0,0,4,159,162,20
"Midfielder","Hull",0.8,47,88,7,"i","Mohamed","Diamé",51,0,9.2,3.6,0,886,4,0,2,19,0,0,0,1,0,0,4,123,155,7
"Midfielder","West Ham",0.1,0,21,20,"u","Alou","Diarra",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Midfielder","West Ham",0,9,21,20,"a","Matthew","Jarvis",53,0.1,1.7,1.3,0.8,218,0,0,1,4,0,0,0,0,0,0,0,24,41,20
"Midfielder","West Ham",0.4,64,21,20,"a","Cheikhou","Kouyaté",49,1,13.1,3.4,4.8,1595,3,2,4,22,0,0,0,3,0,0,5,255,243,20
"Midfielder","West Ham",0.5,3,21,20,"d","Diego","Poyet",43,0,0.7,1,0,91,0,0,0,2,0,0,0,1,0,0,0,5,17,20
"Forward","West Ham",0.4,56,21,20,"i","Andy","Carroll",65,0.1,8.6,4,0,1024,5,2,3,11,0,0,0,2,0,0,7,178,169,20
"Forward","West Ham",1.6,6,21,20,"u","Ricardo","Vaz Te",41,0,1.5,1.5,0,223,0,0,1,2,0,0,0,0,0,0,0,26,11,20
"Forward","West Ham",0,0,21,20,"u","Modibo","Maiga",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Forward","West Ham",0.2,0,21,20,"n","Elliot","Lee",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Forward","West Ham",0.6,25,21,20,"i","Carlton","Cole",46,0.2,5.4,1.8,0,542,2,0,2,9,0,0,0,1,0,0,0,90,78,20
"Forward","QPR",0.4,27,52,13,"a","Mauro","Zárate",61,0.1,4.4,2.5,0,487,2,1,1,7,0,0,0,2,0,0,3,135,86,13
"Forward","Chelsea",40.5,121,8,4,"a","Diego","Da Silva Costa",110,0,11,6,0,1680,17,2,10,17,0,0,0,7,0,0,14,620,488,4
"Forward","Burnley",0.2,36,90,3,"a","Lukas","Jutkiewicz",45,0.1,8,1.9,0.5,845,0,3,3,16,0,0,0,1,0,0,0,74,54,3
"Midfielder","Liverpool",0.3,42,14,9,"a","Lazar","Markovic",72,0.5,5.8,2.8,3.5,792,2,1,4,7,0,0,0,0,0,0,3,127,158,9
"Midfielder","Newcastle",0.9,54,4,12,"d","Rémy","Cabella",71,0.6,7.6,2.3,1,1315,1,2,5,19,0,0,0,1,0,0,3,216,249,12
"Forward","Newcastle",0.4,22,4,12,"a","Emmanuel","Riviere",67,0,3.3,1.6,0.3,629,0,1,1,15,0,0,0,0,0,0,0,29,32,12
"Defender","Newcastle",9.2,88,4,12,"a","Daryl","Janmaat",53,0.7,16.6,3.4,3.5,2291,1,6,6,41,0,0,0,7,0,0,10,313,433,12
"Defender","Chelsea",2.2,27,8,4,"a","Filipe Luis","Kasmirski",53,0.2,5.1,2.5,0,671,0,0,2,6,0,0,0,0,0,0,2,105,160,4
"Defender","QPR",2.4,18,52,13,"a","Rio","Ferdinand",42,0.4,4.3,1.8,0,900,0,0,2,19,0,0,0,2,0,0,1,84,175,13
"Forward","West Ham",0.8,71,21,20,"a","Enner","Valencia",64,0.3,11.1,3.1,1.8,1341,3,5,7,14,0,0,0,0,0,0,8,257,172,20
"Forward","West Brom",0.6,40,35,19,"a","Brown","Ideye",56,0.8,7.1,2.5,4.5,847,3,1,4,10,0,0,0,2,0,0,3,148,97,19
"Forward","Leicester",5.1,82,13,8,"a","Leonardo","Ulloa",50,0.2,16.4,3.3,0,1591,7,2,4,26,0,0,0,3,0,0,10,279,244,8
"Forward","Stoke",2.7,59,110,16,"i","Bojan","Krkic",50,0,11.8,3.7,0,1203,4,1,3,20,0,0,0,2,0,0,13,219,299,16
"Defender","QPR",5,59,52,13,"a","Steven","Caulker",47,0.5,12.6,2.5,0,2115,1,1,5,39,1,0,0,0,0,0,2,241,361,13
"Goalkeeper","Swansea",0.1,2,80,18,"a","Gerhard","Tremmel",44,0,0.5,1,0,110,0,0,0,3,0,0,0,0,0,4,0,6,16,18
"Forward","Crystal Palace",1.2,51,31,5,"i","Fraizer","Campbell",50,0.5,10.2,2.7,0,1165,4,1,2,24,0,0,0,4,0,0,5,148,150,5
"Midfielder","Swansea",0.1,44,80,18,"a","Jefferson","Montero",54,0.2,8.1,2.2,1,1031,0,4,3,14,0,0,0,0,0,0,0,183,181,18
"Defender","Leicester",0.2,0,13,8,"u","Zoumana","Bakayogo",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"Defender","Aston Villa",11.7,63,7,2,"d","Alan","Hutton",44,0.1,14.3,2.9,0.3,1980,1,0,6,31,0,0,0,6,0,0,5,264,368,2
"Defender","Chelsea",1.3,21,8,4,"a","Kurt","Zouma",46,0.7,4.6,3,0,407,0,0,2,3,0,0,0,0,0,0,2,44,98,4
"Defender","Sunderland",3.8,43,56,17,"a","Patrick","van Aanholt",43,0.9,10,2.7,4,1299,0,3,3,23,0,0,0,2,0,0,3,143,287,17
"Forward","Chelsea",0.9,43,8,4,"a","Didier","Drogba",61,0.2,7,2.1,0,400,3,1,1,3,0,0,0,1,0,0,6,105,129,4
"Goalkeeper","Arsenal",1.8,27,3,1,"a","David","Ospina",48,0.7,5.6,4.5,3.5,540,0,0,3,4,0,0,0,0,0,20,0,90,110,1
"Midfielder","Everton",0.3,23,11,6,"a","Muhamed","Besic",46,0.3,5,1.3,1.5,1135,0,0,3,15,0,0,0,8,0,0,0,135,181,6
"Defender","Hull",0.5,32,88,7,"a","Andrew","Robertson",42,0.1,7.6,1.8,0.3,1227,0,1,2,23,0,0,0,5,0,0,4,133,230,7
"Defender","Hull",0.1,1,88,7,"n","Harry","Maguire",41,0,0.2,0.3,0,94,0,0,0,3,0,0,0,1,0,0,0,16,20,7
"Defender","Crystal Palace",0.7,36,31,5,"a","Brede","Hangeland",47,0.3,7.7,2.8,1.5,1083,2,1,1,18,0,0,0,1,0,0,0,134,159,5
"Defender","Spurs",10.8,47,6,15,"a","Eric","Dier",47,0.2,10,2.9,0,1213,2,0,3,20,0,0,0,3,0,0,5,184,223,15
"Forward","Newcastle",0,0,4,12,"a","Facundo","Ferreyra",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"Defender","Liverpool",0.3,22,14,9,"a","Javier","Manquillo",45,0,4.9,2.2,0,759,0,0,2,11,0,0,0,3,0,0,1,93,116,9
"Midfielder","Man City",1.5,50,43,10,"a","Frank","Lampard",52,0.1,9.6,2.5,0.8,455,5,2,0,6,0,0,0,1,0,0,0,185,160,10
"Midfielder","Crystal Palace",0.6,23,31,5,"a","Jordon","Mutch",50,0.2,4.6,1.9,1.3,721,0,2,2,13,0,0,0,4,0,0,0,57,69,5
"Defender","West Brom",0,2,35,19,"a","Jason","Davidson",42,0,0.5,1,0,102,0,0,0,3,0,0,0,0,0,0,0,7,8,19
"Defender","West Brom",0.1,12,35,19,"a","Cristian","Gamboa",42,0,2.9,1.2,0,242,0,1,0,3,0,0,0,1,0,0,0,30,65,19
"Goalkeeper","Liverpool",0,4,14,9,"i","Bradley","Jones",49,0,0.8,1.3,0,195,0,0,0,5,0,0,0,0,0,4,0,13,23,9
"Midfielder","Southampton",0,0,20,14,"u","Saphir","Taïder",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"Defender","QPR",0.3,56,52,13,"i","Mauricio","Isla",47,0.4,11.9,2.8,0,1722,0,2,5,35,0,0,0,4,0,0,10,216,335,13
"Defender","Aston Villa",5.5,70,7,2,"d","Aly","Cissokho",47,0.1,14.9,2.8,0.3,2129,0,0,7,31,1,0,0,1,0,0,7,200,343,2
"Midfielder","Man City",0,0,43,10,"u","Bruno","Zuculini",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Goalkeeper","Southampton",16.4,104,20,14,"a","Fraser","Forster",56,0.7,18.6,4,3.8,2340,0,0,12,19,0,0,0,1,0,50,0,274,390,14
"Defender","Sunderland",0.8,76,56,17,"a","Santiago","Vergini",45,1,16.9,3,4.5,2205,0,0,9,33,1,0,0,5,0,0,9,248,391,17
"Defender","Man City",0.9,49,43,10,"a","Eliaquim","Mangala",60,0.3,8.2,3.3,2,1333,0,1,6,14,1,0,0,3,1,0,5,173,269,10
"Midfielder","Newcastle",0.1,12,4,12,"i","Rolando","Aarons",47,0,2.6,4,0,105,1,1,1,2,0,0,0,1,0,0,0,24,26,12
"Defender","Crystal Palace",0,0,31,5,"u","Jerome","Binnom-Williams",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Defender","Man Utd",0.1,0,1,11,"a","Reece","James",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"Defender","Man Utd",0.9,16,1,11,"a","Tyler","Blackett",39,0,4.1,1.8,0,624,0,0,2,10,0,0,0,3,1,0,2,64,121,11
"Midfielder","Everton",0.1,5,11,6,"d","Christian","Atsu",57,0,0.9,1.2,0.2,107,0,0,0,5,0,0,0,0,0,0,0,9,26,6
